# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2026-08-25 07:34:28 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11460400 LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 11460400
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    11314       00060        00003      16286          Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	11314_00060_00003	11314_00060_00003_cd
USGS	11460400	2010-08-01	8.08	A
USGS	11460400	2010-08-02	8.36	A
USGS	11460400	2010-08-03	8.07	A
USGS	11460400	2010-08-04	8.04	A
USGS	11460400	2010-08-05	8.02	A
USGS	11460400	2010-08-06	8.02	A
USGS	11460400	2010-08-07	8.16	A
USGS	11460400	2010-08-08	8.21	A
USGS	11460400	2010-08-09	8.25	A
USGS	11460400	2010-08-10	8.24	A
USGS	11460400	2010-08-11	8.32	A
USGS	11460400	2010-08-12	8.30	A
USGS	11460400	2010-08-13	8.45	A
USGS	11460400	2010-08-14	8.29	A
USGS	11460400	2010-08-15	8.29	A
USGS	11460400	2010-08-16	8.27	A
USGS	11460400	2010-08-17	8.27	A
USGS	11460400	2010-08-18	8.22	A
USGS	11460400	2010-08-19	8.31	A
USGS	11460400	2010-08-20	8.48	A
USGS	11460400	2010-08-21	8.47	A
USGS	11460400	2010-08-22	8.61	A
USGS	11460400	2010-08-23	8.66	A
USGS	11460400	2010-08-24	8.70	A
USGS	11460400	2010-08-25	8.70	A
USGS	11460400	2010-08-26	8.81	A
USGS	11460400	2010-08-27	8.99	A
USGS	11460400	2010-08-28	8.99	A
USGS	11460400	2010-08-29	8.99	A
USGS	11460400	2010-08-30	9.04	A
USGS	11460400	2010-08-31	9.08	A
USGS	11460400	2010-09-01	8.97	A
USGS	11460400	2010-09-02	8.82	A
USGS	11460400	2010-09-03	8.94	A
USGS	11460400	2010-09-04	8.91	A
USGS	11460400	2010-09-05	8.70	A
USGS	11460400	2010-09-06	8.39	A
USGS	11460400	2010-09-07	8.44	A
USGS	11460400	2010-09-08	8.41	A
USGS	11460400	2010-09-09	8.54	A
USGS	11460400	2010-09-10	8.58	A
USGS	11460400	2010-09-11	8.55	A
USGS	11460400	2010-09-12	8.51	A
USGS	11460400	2010-09-13	8.51	A
USGS	11460400	2010-09-14	8.54	A
USGS	11460400	2010-09-15	8.53	A
USGS	11460400	2010-09-16	8.54	A
USGS	11460400	2010-09-17	8.60	A
USGS	11460400	2010-09-18	8.36	A
USGS	11460400	2010-09-19	8.29	A
USGS	11460400	2010-09-20	8.27	A
USGS	11460400	2010-09-21	8.20	A
USGS	11460400	2010-09-22	8.16	A
USGS	11460400	2010-09-23	8.28	A
USGS	11460400	2010-09-24	8.27	A
USGS	11460400	2010-09-25	8.22	A
USGS	11460400	2010-09-26	8.30	A
USGS	11460400	2010-09-27	8.24	A
USGS	11460400	2010-09-28	8.11	A
USGS	11460400	2010-09-29	8.08	A
USGS	11460400	2010-09-30	8.09	A
USGS	11460400	2010-10-01	8.18	A
USGS	11460400	2010-10-02	8.25	A
USGS	11460400	2010-10-03	8.25	A
USGS	11460400	2010-10-04	8.31	A
USGS	11460400	2010-10-05	8.20	A
USGS	11460400	2010-10-06	7.90	A
USGS	11460400	2010-10-07	7.96	A
USGS	11460400	2010-10-08	8.05	A
USGS	11460400	2010-10-09	8.08	A
USGS	11460400	2010-10-10	7.98	A
USGS	11460400	2010-10-11	7.89	A
USGS	11460400	2010-10-12	7.91	A
USGS	11460400	2010-10-13	7.89	A
USGS	11460400	2010-10-14	7.84	A
USGS	11460400	2010-10-15	7.86	A
USGS	11460400	2010-10-16	7.93	A
USGS	11460400	2010-10-17	8.16	A
USGS	11460400	2010-10-18	8.18	A
USGS	11460400	2010-10-19	8.22	A
USGS	11460400	2010-10-20	8.09	A
USGS	11460400	2010-10-21	8.07	A
USGS	11460400	2010-10-22	8.15	A
USGS	11460400	2010-10-23	11.9	A
USGS	11460400	2010-10-24	68.1	A
USGS	11460400	2010-10-25	21.3	A
USGS	11460400	2010-10-26	11.2	A
USGS	11460400	2010-10-27	9.18	A
USGS	11460400	2010-10-28	8.18	A
USGS	11460400	2010-10-29	10.3	A
USGS	11460400	2010-10-30	9.52	A
USGS	11460400	2010-10-31	8.89	A
USGS	11460400	2010-11-01	8.52	A
USGS	11460400	2010-11-02	8.26	A
USGS	11460400	2010-11-03	8.03	A
USGS	11460400	2010-11-04	7.96	A
USGS	11460400	2010-11-05	8.12	A
USGS	11460400	2010-11-06	8.09	A
USGS	11460400	2010-11-07	19.5	A
USGS	11460400	2010-11-08	14.3	A
USGS	11460400	2010-11-09	11.1	A
USGS	11460400	2010-11-10	10.2	A
USGS	11460400	2010-11-11	9.28	A
USGS	11460400	2010-11-12	8.70	A
USGS	11460400	2010-11-13	8.73	A
USGS	11460400	2010-11-14	8.36	A
USGS	11460400	2010-11-15	8.52	A
USGS	11460400	2010-11-16	24.2	A
USGS	11460400	2010-11-17	35.7	A
USGS	11460400	2010-11-18	34.9	A
USGS	11460400	2010-11-19	26.8	A
USGS	11460400	2010-11-20	28.1	A
USGS	11460400	2010-11-21	42.5	A
USGS	11460400	2010-11-22	36.7	A
USGS	11460400	2010-11-23	40.8	A
USGS	11460400	2010-11-24	32.6	A
USGS	11460400	2010-11-25	23.2	A
USGS	11460400	2010-11-26	21.6	A
USGS	11460400	2010-11-27	34.8	A
USGS	11460400	2010-11-28	30.3	A
USGS	11460400	2010-11-29	23.1	A
USGS	11460400	2010-11-30	20.8	A
USGS	11460400	2010-12-01	20.3	A
USGS	11460400	2010-12-02	20.1	A
USGS	11460400	2010-12-03	20.3	A
USGS	11460400	2010-12-04	20.2	A
USGS	11460400	2010-12-05	37.1	A
USGS	11460400	2010-12-06	54.7	A
USGS	11460400	2010-12-07	27.2	A
USGS	11460400	2010-12-08	34.9	A
USGS	11460400	2010-12-09	37.7	A
USGS	11460400	2010-12-10	28.3	A
USGS	11460400	2010-12-11	22.7	A
USGS	11460400	2010-12-12	21.6	A
USGS	11460400	2010-12-13	21.6	A
USGS	11460400	2010-12-14	23.5	A
USGS	11460400	2010-12-15	23.4	A
USGS	11460400	2010-12-16	21.6	A
USGS	11460400	2010-12-17	35.3	A
USGS	11460400	2010-12-18	253	A
USGS	11460400	2010-12-19	260	A
USGS	11460400	2010-12-20	179	A
USGS	11460400	2010-12-21	154	A
USGS	11460400	2010-12-22	402	A
USGS	11460400	2010-12-23	128	A
USGS	11460400	2010-12-24	70.0	A
USGS	11460400	2010-12-25	137	A
USGS	11460400	2010-12-26	136	A
USGS	11460400	2010-12-27	78.8	A
USGS	11460400	2010-12-28	194	A
USGS	11460400	2010-12-29	610	A
USGS	11460400	2010-12-30	548	A
USGS	11460400	2010-12-31	248	A
USGS	11460400	2011-01-01	203	A
USGS	11460400	2011-01-02	280	A
USGS	11460400	2011-01-03	283	A
USGS	11460400	2011-01-04	222	A
USGS	11460400	2011-01-05	174	A
USGS	11460400	2011-01-06	137	A
USGS	11460400	2011-01-07	110	A
USGS	11460400	2011-01-08	89.5	A
USGS	11460400	2011-01-09	74.6	A
USGS	11460400	2011-01-10	62.4	A
USGS	11460400	2011-01-11	54.2	A
USGS	11460400	2011-01-12	44.8	A
USGS	11460400	2011-01-13	43.2	A
USGS	11460400	2011-01-14	40.2	A
USGS	11460400	2011-01-15	35.9	A
USGS	11460400	2011-01-16	31.7	A
USGS	11460400	2011-01-17	29.1	A
USGS	11460400	2011-01-18	28.2	A
USGS	11460400	2011-01-19	27.8	A
USGS	11460400	2011-01-20	27.5	A
USGS	11460400	2011-01-21	27.6	A
USGS	11460400	2011-01-22	28.5	A
USGS	11460400	2011-01-23	29.4	A
USGS	11460400	2011-01-24	29.5	A
USGS	11460400	2011-01-25	29.0	A
USGS	11460400	2011-01-26	28.2	A
USGS	11460400	2011-01-27	27.8	A
USGS	11460400	2011-01-28	27.6	A
USGS	11460400	2011-01-29	27.9	A
USGS	11460400	2011-01-30	36.5	A
USGS	11460400	2011-01-31	32.3	A
USGS	11460400	2011-02-01	30.5	A
USGS	11460400	2011-02-02	29.2	A
USGS	11460400	2011-02-03	28.4	A
USGS	11460400	2011-02-04	28.1	A
USGS	11460400	2011-02-05	27.6	A
USGS	11460400	2011-02-06	28.1	A
USGS	11460400	2011-02-07	28.0	A
USGS	11460400	2011-02-08	28.6	A
USGS	11460400	2011-02-09	28.5	A
USGS	11460400	2011-02-10	26.4	A
USGS	11460400	2011-02-11	24.9	A
USGS	11460400	2011-02-12	25.3	A
USGS	11460400	2011-02-13	25.1	A
USGS	11460400	2011-02-14	40.0	A
USGS	11460400	2011-02-15	51.4	A
USGS	11460400	2011-02-16	238	A
USGS	11460400	2011-02-17	260	A
USGS	11460400	2011-02-18	251	A
USGS	11460400	2011-02-19	348	A
USGS	11460400	2011-02-20	273	A
USGS	11460400	2011-02-21	204	A
USGS	11460400	2011-02-22	155	A
USGS	11460400	2011-02-23	114	A
USGS	11460400	2011-02-24	96.8	A
USGS	11460400	2011-02-25	297	A
USGS	11460400	2011-02-26	254	A
USGS	11460400	2011-02-27	200	A
USGS	11460400	2011-02-28	152	A
USGS	11460400	2011-03-01	117	A
USGS	11460400	2011-03-02	325	A
USGS	11460400	2011-03-03	294	A
USGS	11460400	2011-03-04	234	A
USGS	11460400	2011-03-05	183	A
USGS	11460400	2011-03-06	172	A
USGS	11460400	2011-03-07	160	A
USGS	11460400	2011-03-08	133	A
USGS	11460400	2011-03-09	112	A
USGS	11460400	2011-03-10	98.9	A
USGS	11460400	2011-03-11	88.4	A
USGS	11460400	2011-03-12	76.6	A
USGS	11460400	2011-03-13	73.6	A
USGS	11460400	2011-03-14	121	A
USGS	11460400	2011-03-15	187	A
USGS	11460400	2011-03-16	461	A
USGS	11460400	2011-03-17	352	A
USGS	11460400	2011-03-18	384	A
USGS	11460400	2011-03-19	718	A
USGS	11460400	2011-03-20	1500	A
USGS	11460400	2011-03-21	789	A
USGS	11460400	2011-03-22	330	A
USGS	11460400	2011-03-23	544	A
USGS	11460400	2011-03-24	935	A
USGS	11460400	2011-03-25	872	A
USGS	11460400	2011-03-26	981	A
USGS	11460400	2011-03-27	769	A
USGS	11460400	2011-03-28	544	A
USGS	11460400	2011-03-29	369	A
USGS	11460400	2011-03-30	253	A
USGS	11460400	2011-03-31	191	A
USGS	11460400	2011-04-01	152	A
USGS	11460400	2011-04-02	122	A
USGS	11460400	2011-04-03	98.9	A
USGS	11460400	2011-04-04	80.6	A
USGS	11460400	2011-04-05	70.4	A
USGS	11460400	2011-04-06	65.0	A
USGS	11460400	2011-04-07	55.8	A
USGS	11460400	2011-04-08	46.9	A
USGS	11460400	2011-04-09	39.2	A
USGS	11460400	2011-04-10	32.2	A
USGS	11460400	2011-04-11	28.2	A
USGS	11460400	2011-04-12	25.3	A
USGS	11460400	2011-04-13	23.2	A
USGS	11460400	2011-04-14	21.0	A
USGS	11460400	2011-04-15	18.8	A
USGS	11460400	2011-04-16	16.6	A
USGS	11460400	2011-04-17	15.5	A
USGS	11460400	2011-04-18	15.8	A
USGS	11460400	2011-04-19	15.4	A
USGS	11460400	2011-04-20	16.9	A
USGS	11460400	2011-04-21	21.4	A
USGS	11460400	2011-04-22	17.2	A
USGS	11460400	2011-04-23	16.5	A
USGS	11460400	2011-04-24	18.6	A
USGS	11460400	2011-04-25	19.5	A
USGS	11460400	2011-04-26	19.5	A
USGS	11460400	2011-04-27	18.7	A
USGS	11460400	2011-04-28	16.8	A
USGS	11460400	2011-04-29	15.2	A
USGS	11460400	2011-04-30	15.1	A
USGS	11460400	2011-05-01	13.8	A
USGS	11460400	2011-05-02	12.3	A
USGS	11460400	2011-05-03	12.0	A
USGS	11460400	2011-05-04	11.8	A
USGS	11460400	2011-05-05	11.5	A
USGS	11460400	2011-05-06	11.3	A
USGS	11460400	2011-05-07	11.6	A
USGS	11460400	2011-05-08	12.0	A
USGS	11460400	2011-05-09	12.0	A
USGS	11460400	2011-05-10	11.8	A
USGS	11460400	2011-05-11	11.7	A
USGS	11460400	2011-05-12	11.6	A
USGS	11460400	2011-05-13	11.5	A
USGS	11460400	2011-05-14	11.5	A
USGS	11460400	2011-05-15	13.4	A
USGS	11460400	2011-05-16	13.4	A
USGS	11460400	2011-05-17	19.4	A
USGS	11460400	2011-05-18	19.6	A
USGS	11460400	2011-05-19	13.5	A
USGS	11460400	2011-05-20	12.0	A
USGS	11460400	2011-05-21	11.4	A
USGS	11460400	2011-05-22	11.6	A
USGS	11460400	2011-05-23	11.4	A
USGS	11460400	2011-05-24	12.1	A
USGS	11460400	2011-05-25	14.3	A
USGS	11460400	2011-05-26	13.1	A
USGS	11460400	2011-05-27	12.3	A
USGS	11460400	2011-05-28	12.4	A
USGS	11460400	2011-05-29	12.3	A
USGS	11460400	2011-05-30	11.7	A
USGS	11460400	2011-05-31	12.6	A
USGS	11460400	2011-06-01	12.9	A
USGS	11460400	2011-06-02	12.3	A
USGS	11460400	2011-06-03	12.2	A
USGS	11460400	2011-06-04	57.4	A
USGS	11460400	2011-06-05	31.3	A
USGS	11460400	2011-06-06	20.5	A
USGS	11460400	2011-06-07	16.9	A
USGS	11460400	2011-06-08	14.7	A
USGS	11460400	2011-06-09	13.1	A
USGS	11460400	2011-06-10	12.3	A
USGS	11460400	2011-06-11	12.2	A
USGS	11460400	2011-06-12	12.2	A
USGS	11460400	2011-06-13	12.1	A
USGS	11460400	2011-06-14	12.2	A
USGS	11460400	2011-06-15	11.7	A
USGS	11460400	2011-06-16	11.0	A
USGS	11460400	2011-06-17	9.77	A
USGS	11460400	2011-06-18	9.20	A
USGS	11460400	2011-06-19	8.86	A
USGS	11460400	2011-06-20	8.51	A
USGS	11460400	2011-06-21	8.46	A
USGS	11460400	2011-06-22	8.94	A
USGS	11460400	2011-06-23	8.85	A
USGS	11460400	2011-06-24	8.80	A
USGS	11460400	2011-06-25	8.62	A
USGS	11460400	2011-06-26	8.81	A
USGS	11460400	2011-06-27	9.20	A
USGS	11460400	2011-06-28	10.4	A
USGS	11460400	2011-06-29	10.1	A
USGS	11460400	2011-06-30	9.59	A
USGS	11460400	2011-07-01	9.20	A
USGS	11460400	2011-07-02	9.11	A
USGS	11460400	2011-07-03	9.02	A
USGS	11460400	2011-07-04	8.97	A
USGS	11460400	2011-07-05	8.81	A
USGS	11460400	2011-07-06	9.07	A
USGS	11460400	2011-07-07	9.44	A
USGS	11460400	2011-07-08	9.48	A
USGS	11460400	2011-07-09	9.38	A
USGS	11460400	2011-07-10	9.41	A
USGS	11460400	2011-07-11	9.50	A
USGS	11460400	2011-07-12	9.56	A
USGS	11460400	2011-07-13	9.56	A
USGS	11460400	2011-07-14	9.64	A
USGS	11460400	2011-07-15	9.59	A
USGS	11460400	2011-07-16	9.57	A
USGS	11460400	2011-07-17	9.71	A
USGS	11460400	2011-07-18	9.61	A
USGS	11460400	2011-07-19	9.54	A
USGS	11460400	2011-07-20	8.92	A
USGS	11460400	2011-07-21	8.29	A
USGS	11460400	2011-07-22	8.30	A
USGS	11460400	2011-07-23	8.29	A
USGS	11460400	2011-07-24	8.37	A
USGS	11460400	2011-07-25	8.32	A
USGS	11460400	2011-07-26	8.40	A
USGS	11460400	2011-07-27	8.16	A
USGS	11460400	2011-07-28	8.22	A
USGS	11460400	2011-07-29	8.52	A
USGS	11460400	2011-07-30	8.56	A
USGS	11460400	2011-07-31	8.61	A
USGS	11460400	2011-08-01	8.64	A
USGS	11460400	2011-08-02	8.53	A
USGS	11460400	2011-08-03	8.57	A
USGS	11460400	2011-08-04	8.61	A
USGS	11460400	2011-08-05	8.62	A
USGS	11460400	2011-08-06	8.41	A
USGS	11460400	2011-08-07	8.16	A
USGS	11460400	2011-08-08	8.16	A
USGS	11460400	2011-08-09	8.05	A
USGS	11460400	2011-08-10	8.03	A
USGS	11460400	2011-08-11	8.28	A
USGS	11460400	2011-08-12	8.68	A
USGS	11460400	2011-08-13	8.65	A
USGS	11460400	2011-08-14	8.60	A
USGS	11460400	2011-08-15	8.54	A
USGS	11460400	2011-08-16	8.54	A
USGS	11460400	2011-08-17	8.61	A
USGS	11460400	2011-08-18	8.62	A
USGS	11460400	2011-08-19	8.74	A
USGS	11460400	2011-08-20	8.84	A
USGS	11460400	2011-08-21	8.91	A
USGS	11460400	2011-08-22	8.84	A
USGS	11460400	2011-08-23	8.64	A
USGS	11460400	2011-08-24	8.43	A
USGS	11460400	2011-08-25	8.50	A
USGS	11460400	2011-08-26	8.49	A
USGS	11460400	2011-08-27	8.51	A
USGS	11460400	2011-08-28	8.49	A
USGS	11460400	2011-08-29	8.28	A
USGS	11460400	2011-08-30	8.29	A
USGS	11460400	2011-08-31	8.28	A
USGS	11460400	2011-09-01	9.97	A
USGS	11460400	2011-09-02	11.7	A
USGS	11460400	2011-09-03	11.6	A
USGS	11460400	2011-09-04	8.69	A
USGS	11460400	2011-09-05	8.56	A
USGS	11460400	2011-09-06	8.54	A
USGS	11460400	2011-09-07	8.56	A
USGS	11460400	2011-09-08	8.66	A
USGS	11460400	2011-09-09	8.49	A
USGS	11460400	2011-09-10	8.37	A
USGS	11460400	2011-09-11	8.38	A
USGS	11460400	2011-09-12	8.45	A
USGS	11460400	2011-09-13	8.48	A
USGS	11460400	2011-09-14	8.58	A
USGS	11460400	2011-09-15	8.48	A
USGS	11460400	2011-09-16	8.40	A
USGS	11460400	2011-09-17	8.43	A
USGS	11460400	2011-09-18	8.29	A
USGS	11460400	2011-09-19	8.16	A
USGS	11460400	2011-09-20	8.16	A
USGS	11460400	2011-09-21	8.30	A
USGS	11460400	2011-09-22	8.56	A
USGS	11460400	2011-09-23	8.56	A
USGS	11460400	2011-09-24	8.47	A
USGS	11460400	2011-09-25	8.42	A
USGS	11460400	2011-09-26	8.64	A
USGS	11460400	2011-09-27	8.57	A
USGS	11460400	2011-09-28	8.43	A
USGS	11460400	2011-09-29	8.31	A
USGS	11460400	2011-09-30	8.29	A
USGS	11460400	2011-10-01	8.25	A
USGS	11460400	2011-10-02	8.41	A
USGS	11460400	2011-10-03	8.86	A
USGS	11460400	2011-10-04	9.15	A
USGS	11460400	2011-10-05	17.9	A
USGS	11460400	2011-10-06	9.23	A
USGS	11460400	2011-10-07	8.86	A
USGS	11460400	2011-10-08	8.46	A
USGS	11460400	2011-10-09	8.39	A
USGS	11460400	2011-10-10	9.08	A
USGS	11460400	2011-10-11	9.32	A
USGS	11460400	2011-10-12	9.08	A
USGS	11460400	2011-10-13	8.79	A
USGS	11460400	2011-10-14	8.66	A
USGS	11460400	2011-10-15	8.61	A
USGS	11460400	2011-10-16	8.61	A
USGS	11460400	2011-10-17	8.70	A
USGS	11460400	2011-10-18	8.83	A
USGS	11460400	2011-10-19	8.68	A
USGS	11460400	2011-10-20	8.61	A
USGS	11460400	2011-10-21	8.71	A
USGS	11460400	2011-10-22	8.75	A
USGS	11460400	2011-10-23	8.72	A
USGS	11460400	2011-10-24	8.67	A
USGS	11460400	2011-10-25	8.61	A
USGS	11460400	2011-10-26	8.39	A
USGS	11460400	2011-10-27	8.45	A
USGS	11460400	2011-10-28	8.37	A
USGS	11460400	2011-10-29	8.33	A
USGS	11460400	2011-10-30	8.36	A
USGS	11460400	2011-10-31	8.32	A
USGS	11460400	2011-11-01	8.36	A
USGS	11460400	2011-11-02	8.39	A
USGS	11460400	2011-11-03	8.42	A
USGS	11460400	2011-11-04	8.38	A
USGS	11460400	2011-11-05	11.5	A
USGS	11460400	2011-11-06	12.3	A
USGS	11460400	2011-11-07	8.71	A
USGS	11460400	2011-11-08	8.37	A
USGS	11460400	2011-11-09	8.18	A
USGS	11460400	2011-11-10	8.08	A
USGS	11460400	2011-11-11	8.43	A
USGS	11460400	2011-11-12	8.48	A
USGS	11460400	2011-11-13	8.17	A
USGS	11460400	2011-11-14	8.13	A
USGS	11460400	2011-11-15	22.2	A
USGS	11460400	2011-11-16	38.8	A
USGS	11460400	2011-11-17	36.5	A
USGS	11460400	2011-11-18	28.5	A
USGS	11460400	2011-11-19	20.0	A
USGS	11460400	2011-11-20	29.1	A
USGS	11460400	2011-11-21	30.2	A
USGS	11460400	2011-11-22	34.8	A
USGS	11460400	2011-11-23	34.9	A
USGS	11460400	2011-11-24	42.8	A
USGS	11460400	2011-11-25	19.9	A
USGS	11460400	2011-11-26	20.9	A
USGS	11460400	2011-11-27	21.0	A
USGS	11460400	2011-11-28	20.5	A
USGS	11460400	2011-11-29	20.2	A
USGS	11460400	2011-11-30	20.2	A
USGS	11460400	2011-12-01	21.2	A
USGS	11460400	2011-12-02	20.6	A
USGS	11460400	2011-12-03	20.5	A
USGS	11460400	2011-12-04	20.5	A
USGS	11460400	2011-12-05	20.4	A
USGS	11460400	2011-12-06	20.5	A
USGS	11460400	2011-12-07	20.4	A
USGS	11460400	2011-12-08	20.4	A
USGS	11460400	2011-12-09	20.8	A
USGS	11460400	2011-12-10	20.8	A
USGS	11460400	2011-12-11	20.7	A
USGS	11460400	2011-12-12	20.6	A
USGS	11460400	2011-12-13	20.7	A
USGS	11460400	2011-12-14	20.8	A
USGS	11460400	2011-12-15	21.1	A
USGS	11460400	2011-12-16	20.9	A
USGS	11460400	2011-12-17	20.8	A
USGS	11460400	2011-12-18	20.8	A
USGS	11460400	2011-12-19	20.7	A
USGS	11460400	2011-12-20	20.9	A
USGS	11460400	2011-12-21	20.9	A
USGS	11460400	2011-12-22	20.9	A
USGS	11460400	2011-12-23	21.0	A
USGS	11460400	2011-12-24	21.0	A
USGS	11460400	2011-12-25	20.9	A
USGS	11460400	2011-12-26	20.8	A
USGS	11460400	2011-12-27	20.8	A
USGS	11460400	2011-12-28	20.7	A
USGS	11460400	2011-12-29	20.5	A
USGS	11460400	2011-12-30	20.5	A
USGS	11460400	2011-12-31	20.7	A
USGS	11460400	2012-01-01	27.7	A
USGS	11460400	2012-01-02	33.7	A
USGS	11460400	2012-01-03	34.1	A
USGS	11460400	2012-01-04	30.6	A
USGS	11460400	2012-01-05	25.5	A
USGS	11460400	2012-01-06	25.4	A
USGS	11460400	2012-01-07	25.5	A
USGS	11460400	2012-01-08	25.5	A
USGS	11460400	2012-01-09	25.5	A
USGS	11460400	2012-01-10	25.5	A
USGS	11460400	2012-01-11	25.5	A
USGS	11460400	2012-01-12	25.5	A
USGS	11460400	2012-01-13	25.4	A
USGS	11460400	2012-01-14	25.4	A
USGS	11460400	2012-01-15	25.4	A
USGS	11460400	2012-01-16	25.5	A
USGS	11460400	2012-01-17	25.5	A
USGS	11460400	2012-01-18	25.5	A
USGS	11460400	2012-01-19	26.6	A
USGS	11460400	2012-01-20	145	A
USGS	11460400	2012-01-21	224	A
USGS	11460400	2012-01-22	98.4	A
USGS	11460400	2012-01-23	306	A
USGS	11460400	2012-01-24	69.1	A
USGS	11460400	2012-01-25	37.5	A
USGS	11460400	2012-01-26	29.5	A
USGS	11460400	2012-01-27	26.9	A
USGS	11460400	2012-01-28	27.2	A
USGS	11460400	2012-01-29	26.1	A
USGS	11460400	2012-01-30	25.0	A
USGS	11460400	2012-01-31	26.6	A
USGS	11460400	2012-02-01	27.1	A
USGS	11460400	2012-02-02	26.6	A
USGS	11460400	2012-02-03	26.2	A
USGS	11460400	2012-02-04	27.4	A
USGS	11460400	2012-02-05	27.1	A
USGS	11460400	2012-02-06	26.7	A
USGS	11460400	2012-02-07	29.9	A
USGS	11460400	2012-02-08	26.7	A
USGS	11460400	2012-02-09	26.7	A
USGS	11460400	2012-02-10	27.2	A
USGS	11460400	2012-02-11	27.7	A
USGS	11460400	2012-02-12	27.4	A
USGS	11460400	2012-02-13	28.8	A
USGS	11460400	2012-02-14	28.5	A
USGS	11460400	2012-02-15	28.1	A
USGS	11460400	2012-02-16	27.6	A
USGS	11460400	2012-02-17	27.1	A
USGS	11460400	2012-02-18	26.8	A
USGS	11460400	2012-02-19	26.6	A
USGS	11460400	2012-02-20	26.5	A
USGS	11460400	2012-02-21	26.4	A
USGS	11460400	2012-02-22	27.1	A
USGS	11460400	2012-02-23	27.0	A
USGS	11460400	2012-02-24	26.7	A
USGS	11460400	2012-02-25	26.6	A
USGS	11460400	2012-02-26	26.6	A
USGS	11460400	2012-02-27	26.5	A
USGS	11460400	2012-02-28	26.5	A
USGS	11460400	2012-02-29	41.0	A
USGS	11460400	2012-03-01	34.6	A
USGS	11460400	2012-03-02	31.8	A
USGS	11460400	2012-03-03	28.5	A
USGS	11460400	2012-03-04	27.0	A
USGS	11460400	2012-03-05	26.4	A
USGS	11460400	2012-03-06	26.5	A
USGS	11460400	2012-03-07	26.3	A
USGS	11460400	2012-03-08	26.2	A
USGS	11460400	2012-03-09	26.3	A
USGS	11460400	2012-03-10	26.5	A
USGS	11460400	2012-03-11	26.4	A
USGS	11460400	2012-03-12	26.2	A
USGS	11460400	2012-03-13	513	A
USGS	11460400	2012-03-14	1210	A
USGS	11460400	2012-03-15	302	A
USGS	11460400	2012-03-16	457	A
USGS	11460400	2012-03-17	297	A
USGS	11460400	2012-03-18	109	A
USGS	11460400	2012-03-19	64.1	A
USGS	11460400	2012-03-20	45.3	A
USGS	11460400	2012-03-21	36.3	A
USGS	11460400	2012-03-22	31.1	A
USGS	11460400	2012-03-23	26.9	A
USGS	11460400	2012-03-24	39.6	A
USGS	11460400	2012-03-25	91.6	A
USGS	11460400	2012-03-26	52.1	A
USGS	11460400	2012-03-27	219	A
USGS	11460400	2012-03-28	218	A
USGS	11460400	2012-03-29	97.1	A
USGS	11460400	2012-03-30	66.3	A
USGS	11460400	2012-03-31	98.5	A
USGS	11460400	2012-04-01	91.0	A
USGS	11460400	2012-04-02	66.0	A
USGS	11460400	2012-04-03	52.5	A
USGS	11460400	2012-04-04	42.7	A
USGS	11460400	2012-04-05	35.6	A
USGS	11460400	2012-04-06	30.7	A
USGS	11460400	2012-04-07	27.3	A
USGS	11460400	2012-04-08	27.3	A
USGS	11460400	2012-04-09	30.5	A
USGS	11460400	2012-04-10	40.1	A
USGS	11460400	2012-04-11	41.2	A
USGS	11460400	2012-04-12	94.2	A
USGS	11460400	2012-04-13	183	A
USGS	11460400	2012-04-14	152	A
USGS	11460400	2012-04-15	125	A
USGS	11460400	2012-04-16	95.9	A
USGS	11460400	2012-04-17	76.6	A
USGS	11460400	2012-04-18	61.4	A
USGS	11460400	2012-04-19	48.6	A
USGS	11460400	2012-04-20	40.2	A
USGS	11460400	2012-04-21	32.3	A
USGS	11460400	2012-04-22	26.8	A
USGS	11460400	2012-04-23	22.5	A
USGS	11460400	2012-04-24	21.4	A
USGS	11460400	2012-04-25	20.3	A
USGS	11460400	2012-04-26	19.2	A
USGS	11460400	2012-04-27	16.6	A
USGS	11460400	2012-04-28	16.3	A
USGS	11460400	2012-04-29	17.9	A
USGS	11460400	2012-04-30	16.9	A
USGS	11460400	2012-05-01	14.6	A
USGS	11460400	2012-05-02	12.5	A
USGS	11460400	2012-05-03	12.8	A
USGS	11460400	2012-05-04	12.5	A
USGS	11460400	2012-05-05	11.7	A
