# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2026-08-25 07:34:27 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 11181040
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    9070        00060        00003      14888          Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd
USGS	11181040	2009-06-07	2.71	A
USGS	11181040	2009-06-08	2.63	A
USGS	11181040	2009-06-09	2.53	A
USGS	11181040	2009-06-10	2.45	A
USGS	11181040	2009-06-11	2.40	A
USGS	11181040	2009-06-12	2.41	A
USGS	11181040	2009-06-13	2.47	A
USGS	11181040	2009-06-14	2.44	A
USGS	11181040	2009-06-15	2.43	A
USGS	11181040	2009-06-16	2.44	A
USGS	11181040	2009-06-17	2.34	A
USGS	11181040	2009-06-18	2.34	A
USGS	11181040	2009-06-19	2.35	A
USGS	11181040	2009-06-20	2.33	A
USGS	11181040	2009-06-21	2.35	A
USGS	11181040	2009-06-22	2.36	A
USGS	11181040	2009-06-23	2.34	A
USGS	11181040	2009-06-24	2.34	A
USGS	11181040	2009-06-25	2.40	A
USGS	11181040	2009-06-26	2.42	A
USGS	11181040	2009-06-27	2.37	A
USGS	11181040	2009-06-28	2.34	A
USGS	11181040	2009-06-29	2.30	A
USGS	11181040	2009-06-30	2.14	A
USGS	11181040	2009-07-01	2.14	A
USGS	11181040	2009-07-02	2.11	A
USGS	11181040	2009-07-03	2.08	A
USGS	11181040	2009-07-04	2.04	A
USGS	11181040	2009-07-05	2.00	A
USGS	11181040	2009-07-06	1.95	A
USGS	11181040	2009-07-07	1.99	A
USGS	11181040	2009-07-08	2.06	A
USGS	11181040	2009-07-09	2.08	A
USGS	11181040	2009-07-10	2.05	A
USGS	11181040	2009-07-11	1.99	A
USGS	11181040	2009-07-12	1.99	A
USGS	11181040	2009-07-13	2.21	A
USGS	11181040	2009-07-14	2.17	A
USGS	11181040	2009-07-15	2.17	A
USGS	11181040	2009-07-16	2.07	A
USGS	11181040	2009-07-17	2.02	A
USGS	11181040	2009-07-18	2.04	A
USGS	11181040	2009-07-19	1.96	A
USGS	11181040	2009-07-20	1.89	A
USGS	11181040	2009-07-21	1.91	A
USGS	11181040	2009-07-22	1.87	A
USGS	11181040	2009-07-23	1.81	A
USGS	11181040	2009-07-24	1.79	A
USGS	11181040	2009-07-25	1.71	A
USGS	11181040	2009-07-26	1.67	A
USGS	11181040	2009-07-27	1.69	A
USGS	11181040	2009-07-28	1.57	A
USGS	11181040	2009-07-29	1.61	A
USGS	11181040	2009-07-30	1.62	A
USGS	11181040	2009-07-31	1.59	A
USGS	11181040	2009-08-01	1.53	A
USGS	11181040	2009-08-02	1.20	A
USGS	11181040	2009-08-03	1.43	A
USGS	11181040	2009-08-04	1.34	A
USGS	11181040	2009-08-05	1.30	A
USGS	11181040	2009-08-06	1.14	A
USGS	11181040	2009-08-07	1.04	A
USGS	11181040	2009-08-08	0.88	A
USGS	11181040	2009-08-09	0.88	A
USGS	11181040	2009-08-10	0.96	A
USGS	11181040	2009-08-11	0.96	A
USGS	11181040	2009-08-12	1.02	A
USGS	11181040	2009-08-13	1.00	A
USGS	11181040	2009-08-14	0.98	A
USGS	11181040	2009-08-15	1.00	A
USGS	11181040	2009-08-16	0.96	A
USGS	11181040	2009-08-17	1.04	A
USGS	11181040	2009-08-18	0.93	A
USGS	11181040	2009-08-19	0.88	A
USGS	11181040	2009-08-20	0.88	A
USGS	11181040	2009-08-21	0.93	A
USGS	11181040	2009-08-22	0.96	A
USGS	11181040	2009-08-23	1.02	A
USGS	11181040	2009-08-24	1.13	A
USGS	11181040	2009-08-25	1.24	A
USGS	11181040	2009-08-26	1.51	A
USGS	11181040	2009-08-27	1.73	A
USGS	11181040	2009-08-28	1.97	A
USGS	11181040	2009-08-29	1.90	A
USGS	11181040	2009-08-30	1.96	A
USGS	11181040	2009-08-31	1.87	A
USGS	11181040	2009-09-01	1.44	A
USGS	11181040	2009-09-02	1.36	A
USGS	11181040	2009-09-03	1.33	A
USGS	11181040	2009-09-04	1.22	A
USGS	11181040	2009-09-05	1.19	A
USGS	11181040	2009-09-06	1.03	A
USGS	11181040	2009-09-07	0.64	A
USGS	11181040	2009-09-08	0.45	A
USGS	11181040	2009-09-09	0.43	A
USGS	11181040	2009-09-10	0.35	A
USGS	11181040	2009-09-11	0.33	A
USGS	11181040	2009-09-12	0.48	A
USGS	11181040	2009-09-13	9.16	A
USGS	11181040	2009-09-14	13.4	A
USGS	11181040	2009-09-15	0.87	A
USGS	11181040	2009-09-16	0.52	A
USGS	11181040	2009-09-17	0.56	A
USGS	11181040	2009-09-18	0.46	A
USGS	11181040	2009-09-19	0.45	A
USGS	11181040	2009-09-20	0.45	A
USGS	11181040	2009-09-21	0.51	A
USGS	11181040	2009-09-22	0.45	A
USGS	11181040	2009-09-23	0.47	A
USGS	11181040	2009-09-24	1.01	A
USGS	11181040	2009-09-25	1.17	A
USGS	11181040	2009-09-26	0.52	A
USGS	11181040	2009-09-27	0.55	A
USGS	11181040	2009-09-28	0.81	A
USGS	11181040	2009-09-29	0.43	A
USGS	11181040	2009-09-30	0.32	A
USGS	11181040	2009-10-01	0.88	A
USGS	11181040	2009-10-02	0.53	A
USGS	11181040	2009-10-03	0.67	A
USGS	11181040	2009-10-04	0.86	A
USGS	11181040	2009-10-05	1.07	A
USGS	11181040	2009-10-06	1.32	A
USGS	11181040	2009-10-07	4.09	A
USGS	11181040	2009-10-08	6.69	A
USGS	11181040	2009-10-09	2.43	A
USGS	11181040	2009-10-10	2.80	A
USGS	11181040	2009-10-11	3.30	A
USGS	11181040	2009-10-12	3.99	A
USGS	11181040	2009-10-13	432	A:e
USGS	11181040	2009-10-14	41.8	A
USGS	11181040	2009-10-15	18.8	A
USGS	11181040	2009-10-16	8.53	A
USGS	11181040	2009-10-17	5.83	A
USGS	11181040	2009-10-18	4.74	A
USGS	11181040	2009-10-19	39.2	A
USGS	11181040	2009-10-20	11.7	A
USGS	11181040	2009-10-21	5.11	A
USGS	11181040	2009-10-22	4.41	A
USGS	11181040	2009-10-23	4.00	A
USGS	11181040	2009-10-24	3.21	A
USGS	11181040	2009-10-25	2.97	A
USGS	11181040	2009-10-26	2.87	A
USGS	11181040	2009-10-27	2.29	A
USGS	11181040	2009-10-28	1.88	A
USGS	11181040	2009-10-29	1.59	A
USGS	11181040	2009-10-30	1.53	A
USGS	11181040	2009-10-31	1.54	A
USGS	11181040	2009-11-01	1.62	A
USGS	11181040	2009-11-02	1.71	A
USGS	11181040	2009-11-03	1.64	A
USGS	11181040	2009-11-04	1.57	A
USGS	11181040	2009-11-05	2.21	A
USGS	11181040	2009-11-06	4.56	A
USGS	11181040	2009-11-07	2.75	A
USGS	11181040	2009-11-08	1.68	A
USGS	11181040	2009-11-09	1.66	A
USGS	11181040	2009-11-10	1.69	A
USGS	11181040	2009-11-11	1.78	A
USGS	11181040	2009-11-12	1.90	A
USGS	11181040	2009-11-13	1.97	A
USGS	11181040	2009-11-14	2.59	A
USGS	11181040	2009-11-15	2.03	A
USGS	11181040	2009-11-16	1.88	A
USGS	11181040	2009-11-17	1.77	A
USGS	11181040	2009-11-18	2.01	A
USGS	11181040	2009-11-19	2.44	A
USGS	11181040	2009-11-20	28.1	A
USGS	11181040	2009-11-21	8.03	A
USGS	11181040	2009-11-22	1.88	A
USGS	11181040	2009-11-23	1.47	A
USGS	11181040	2009-11-24	1.28	A
USGS	11181040	2009-11-25	1.89	A
USGS	11181040	2009-11-26	1.69	A
USGS	11181040	2009-11-27	13.7	A
USGS	11181040	2009-11-28	3.25	A
USGS	11181040	2009-11-29	1.03	A
USGS	11181040	2009-11-30	0.90	A
USGS	11181040	2009-12-01	3.16	A
USGS	11181040	2009-12-02	18.5	A
USGS	11181040	2009-12-03	17.2	A
USGS	11181040	2009-12-04	3.82	A
USGS	11181040	2009-12-05	1.28	A
USGS	11181040	2009-12-06	2.01	A
USGS	11181040	2009-12-07	52.0	A:e
USGS	11181040	2009-12-08	5.45	A
USGS	11181040	2009-12-09	3.61	A
USGS	11181040	2009-12-10	1.70	A
USGS	11181040	2009-12-11	29.3	A
USGS	11181040	2009-12-12	40.9	A
USGS	11181040	2009-12-13	91.0	A:e
USGS	11181040	2009-12-14	19.4	A
USGS	11181040	2009-12-15	6.17	A
USGS	11181040	2009-12-16	3.68	A
USGS	11181040	2009-12-17	2.91	A
USGS	11181040	2009-12-18	2.53	A
USGS	11181040	2009-12-19	2.38	A
USGS	11181040	2009-12-20	2.23	A
USGS	11181040	2009-12-21	11.6	A
USGS	11181040	2009-12-22	3.72	A
USGS	11181040	2009-12-23	2.35	A
USGS	11181040	2009-12-24	2.16	A
USGS	11181040	2009-12-25	2.13	A
USGS	11181040	2009-12-26	27.0	A:e
USGS	11181040	2009-12-27	49.0	A:e
USGS	11181040	2009-12-28	5.58	A
USGS	11181040	2009-12-29	3.80	A
USGS	11181040	2009-12-30	8.81	A
USGS	11181040	2009-12-31	3.20	A
USGS	11181040	2010-01-01	2.90	A
USGS	11181040	2010-01-02	2.81	A
USGS	11181040	2010-01-03	2.69	A
USGS	11181040	2010-01-04	2.56	A
USGS	11181040	2010-01-05	2.44	A
USGS	11181040	2010-01-06	2.47	A
USGS	11181040	2010-01-07	2.50	A
USGS	11181040	2010-01-08	2.55	A
USGS	11181040	2010-01-09	2.61	A
USGS	11181040	2010-01-10	2.69	A
USGS	11181040	2010-01-11	2.77	A
USGS	11181040	2010-01-12	20.4	A
USGS	11181040	2010-01-13	39.0	A:e
USGS	11181040	2010-01-14	7.87	A
USGS	11181040	2010-01-15	4.39	A
USGS	11181040	2010-01-16	4.34	A
USGS	11181040	2010-01-17	17.5	A
USGS	11181040	2010-01-18	98.0	A:e
USGS	11181040	2010-01-19	314	A:e
USGS	11181040	2010-01-20	590	A:e
USGS	11181040	2010-01-21	396	A
USGS	11181040	2010-01-22	338	A
USGS	11181040	2010-01-23	116	A
USGS	11181040	2010-01-24	52.0	A
USGS	11181040	2010-01-25	58.6	A
USGS	11181040	2010-01-26	88.1	A
USGS	11181040	2010-01-27	47.0	A
USGS	11181040	2010-01-28	39.3	A
USGS	11181040	2010-01-29	53.8	A
USGS	11181040	2010-01-30	49.2	A
USGS	11181040	2010-01-31	37.3	A
USGS	11181040	2010-02-01	32.3	A
USGS	11181040	2010-02-02	30.3	A
USGS	11181040	2010-02-03	28.7	A
USGS	11181040	2010-02-04	41.4	A
USGS	11181040	2010-02-05	43.2	A
USGS	11181040	2010-02-06	51.5	A
USGS	11181040	2010-02-07	30.5	A
USGS	11181040	2010-02-08	29.1	A
USGS	11181040	2010-02-09	49.9	A
USGS	11181040	2010-02-10	33.1	A
USGS	11181040	2010-02-11	31.2	A
USGS	11181040	2010-02-12	30.4	A
USGS	11181040	2010-02-13	30.8	A
USGS	11181040	2010-02-14	30.3	A
USGS	11181040	2010-02-15	30.0	A
USGS	11181040	2010-02-16	30.2	A
USGS	11181040	2010-02-17	30.1	A
USGS	11181040	2010-02-18	29.8	A
USGS	11181040	2010-02-19	29.9	A
USGS	11181040	2010-02-20	29.8	A
USGS	11181040	2010-02-21	50.2	A
USGS	11181040	2010-02-22	39.2	A
USGS	11181040	2010-02-23	102	A
USGS	11181040	2010-02-24	97.2	A
USGS	11181040	2010-02-25	43.2	A
USGS	11181040	2010-02-26	205	A
USGS	11181040	2010-02-27	108	A
USGS	11181040	2010-02-28	54.3	A
USGS	11181040	2010-03-01	46.2	A
USGS	11181040	2010-03-02	67.7	A
USGS	11181040	2010-03-03	283	A
USGS	11181040	2010-03-04	91.2	A
USGS	11181040	2010-03-05	59.1	A
USGS	11181040	2010-03-06	51.1	A
USGS	11181040	2010-03-07	45.9	A
USGS	11181040	2010-03-08	45.2	A
USGS	11181040	2010-03-09	40.8	A
USGS	11181040	2010-03-10	62.6	A
USGS	11181040	2010-03-11	38.8	A
USGS	11181040	2010-03-12	233	A
USGS	11181040	2010-03-13	73.3	A
USGS	11181040	2010-03-14	47.1	A
USGS	11181040	2010-03-15	39.9	A
USGS	11181040	2010-03-16	35.2	A
USGS	11181040	2010-03-17	31.8	A
USGS	11181040	2010-03-18	28.9	A
USGS	11181040	2010-03-19	25.3	A
USGS	11181040	2010-03-20	23.0	A
USGS	11181040	2010-03-21	21.3	A
USGS	11181040	2010-03-22	19.5	A
USGS	11181040	2010-03-23	17.6	A
USGS	11181040	2010-03-24	16.7	A
USGS	11181040	2010-03-25	29.6	A
USGS	11181040	2010-03-26	16.7	A
USGS	11181040	2010-03-27	16.2	A
USGS	11181040	2010-03-28	16.0	A
USGS	11181040	2010-03-29	19.2	A
USGS	11181040	2010-03-30	31.3	A
USGS	11181040	2010-03-31	43.9	A
USGS	11181040	2010-04-01	22.9	A
USGS	11181040	2010-04-02	23.8	A
USGS	11181040	2010-04-03	21.1	A
USGS	11181040	2010-04-04	164	A
USGS	11181040	2010-04-05	153	A
USGS	11181040	2010-04-06	47.6	A
USGS	11181040	2010-04-07	40.9	A
USGS	11181040	2010-04-08	38.4	A
USGS	11181040	2010-04-09	36.9	A
USGS	11181040	2010-04-10	35.7	A
USGS	11181040	2010-04-11	163	A
USGS	11181040	2010-04-12	217	A
USGS	11181040	2010-04-13	83.9	A
USGS	11181040	2010-04-14	55.8	A
USGS	11181040	2010-04-15	48.9	A
USGS	11181040	2010-04-16	44.6	A
USGS	11181040	2010-04-17	41.9	A
USGS	11181040	2010-04-18	40.8	A
USGS	11181040	2010-04-19	39.6	A
USGS	11181040	2010-04-20	105	A
USGS	11181040	2010-04-21	43.1	A
USGS	11181040	2010-04-22	34.8	A
USGS	11181040	2010-04-23	29.6	A
USGS	11181040	2010-04-24	26.2	A
USGS	11181040	2010-04-25	23.9	A
USGS	11181040	2010-04-26	21.5	A
USGS	11181040	2010-04-27	29.2	A
USGS	11181040	2010-04-28	24.4	A
USGS	11181040	2010-04-29	17.9	A
USGS	11181040	2010-04-30	16.0	A
USGS	11181040	2010-05-01	15.0	A:e
USGS	11181040	2010-05-02	14.0	A:e
USGS	11181040	2010-05-03	13.0	A:e
USGS	11181040	2010-05-04	12.0	A:e
USGS	11181040	2010-05-05	11.0	A:e
USGS	11181040	2010-05-06	11.0	A:e
USGS	11181040	2010-05-07	10.0	A:e
USGS	11181040	2010-05-08	10.0	A:e
USGS	11181040	2010-05-09	10.0	A:e
USGS	11181040	2010-05-10	20.0	A:e
USGS	11181040	2010-05-11	17.0	A:e
USGS	11181040	2010-05-12	15.0	A:e
USGS	11181040	2010-05-13	13.0	A:e
USGS	11181040	2010-05-14	11.0	A:e
USGS	11181040	2010-05-15	9.20	A:e
USGS	11181040	2010-05-16	8.80	A:e
USGS	11181040	2010-05-17	9.50	A:e
USGS	11181040	2010-05-18	10.0	A:e
USGS	11181040	2010-05-19	9.70	A:e
USGS	11181040	2010-05-20	9.00	A:e
USGS	11181040	2010-05-21	9.20	A:e
USGS	11181040	2010-05-22	8.80	A:e
USGS	11181040	2010-05-23	10.0	A:e
USGS	11181040	2010-05-24	16.0	A:e
USGS	11181040	2010-05-25	105	A
USGS	11181040	2010-05-26	79.6	A
USGS	11181040	2010-05-27	127	A
USGS	11181040	2010-05-28	50.0	A
USGS	11181040	2010-05-29	40.5	A
USGS	11181040	2010-05-30	35.5	A
USGS	11181040	2010-05-31	31.7	A
USGS	11181040	2010-06-01	28.2	A
USGS	11181040	2010-06-02	26.5	A
USGS	11181040	2010-06-03	23.3	A
USGS	11181040	2010-06-04	20.5	A
USGS	11181040	2010-06-05	16.9	A
USGS	11181040	2010-06-06	14.9	A
USGS	11181040	2010-06-07	12.3	A
USGS	11181040	2010-06-08	10.9	A
USGS	11181040	2010-06-09	9.21	A
USGS	11181040	2010-06-10	8.00	A:e
USGS	11181040	2010-06-11	7.20	A:e
USGS	11181040	2010-06-12	4.89	A
USGS	11181040	2010-06-13	4.54	A
USGS	11181040	2010-06-14	4.50	A:e
USGS	11181040	2010-06-15	4.90	A:e
USGS	11181040	2010-06-16	5.05	A
USGS	11181040	2010-06-17	5.39	A
USGS	11181040	2010-06-18	4.81	A
USGS	11181040	2010-06-19	4.97	A
USGS	11181040	2010-06-20	5.33	A
USGS	11181040	2010-06-21	5.37	A
USGS	11181040	2010-06-22	5.22	A
USGS	11181040	2010-06-23	5.45	A
USGS	11181040	2010-06-24	5.96	A
USGS	11181040	2010-06-25	7.44	A
USGS	11181040	2010-06-26	5.32	A
USGS	11181040	2010-06-27	5.27	A
USGS	11181040	2010-06-28	5.35	A
USGS	11181040	2010-06-29	5.52	A
USGS	11181040	2010-06-30	5.45	A
USGS	11181040	2010-07-01	5.69	A
USGS	11181040	2010-07-02	5.12	A
USGS	11181040	2010-07-03	5.01	A
USGS	11181040	2010-07-04	5.04	A
USGS	11181040	2010-07-05	4.87	A
USGS	11181040	2010-07-06	4.33	A
USGS	11181040	2010-07-07	4.11	A
USGS	11181040	2010-07-08	4.03	A
USGS	11181040	2010-07-09	3.67	A
USGS	11181040	2010-07-10	3.26	A
USGS	11181040	2010-07-11	2.90	A
USGS	11181040	2010-07-12	2.48	A
USGS	11181040	2010-07-13	2.37	A
USGS	11181040	2010-07-14	1.91	A
USGS	11181040	2010-07-15	3.71	A
USGS	11181040	2010-07-16	3.16	A
USGS	11181040	2010-07-17	2.54	A
USGS	11181040	2010-07-18	2.60	A
USGS	11181040	2010-07-19	2.61	A
USGS	11181040	2010-07-20	2.55	A
USGS	11181040	2010-07-21	2.87	A
USGS	11181040	2010-07-22	3.97	A
USGS	11181040	2010-07-23	3.17	A
USGS	11181040	2010-07-24	2.97	A
USGS	11181040	2010-07-25	2.79	A
USGS	11181040	2010-07-26	2.61	A
USGS	11181040	2010-07-27	2.81	A
USGS	11181040	2010-07-28	2.64	A
USGS	11181040	2010-07-29	2.66	A
USGS	11181040	2010-07-30	2.68	A
USGS	11181040	2010-07-31	2.71	A
USGS	11181040	2010-08-01	2.69	A
USGS	11181040	2010-08-02	2.72	A
USGS	11181040	2010-08-03	2.40	A
USGS	11181040	2010-08-04	2.41	A
USGS	11181040	2010-08-05	2.32	A
USGS	11181040	2010-08-06	2.41	A
USGS	11181040	2010-08-07	2.45	A
USGS	11181040	2010-08-08	2.40	A
USGS	11181040	2010-08-09	2.36	A
USGS	11181040	2010-08-10	2.39	A
USGS	11181040	2010-08-11	2.46	A
USGS	11181040	2010-08-12	2.65	A
USGS	11181040	2010-08-13	2.59	A
USGS	11181040	2010-08-14	2.48	A
USGS	11181040	2010-08-15	2.40	A:e
USGS	11181040	2010-08-16	2.40	A:e
USGS	11181040	2010-08-17	2.30	A:e
USGS	11181040	2010-08-18	2.30	A:e
USGS	11181040	2010-08-19	2.20	A:e
USGS	11181040	2010-08-20	2.10	A:e
USGS	11181040	2010-08-21	2.00	A:e
USGS	11181040	2010-08-22	1.80	A:e
USGS	11181040	2010-08-23	1.70	A:e
USGS	11181040	2010-08-24	1.50	A:e
USGS	11181040	2010-08-25	1.40	A:e
USGS	11181040	2010-08-26	1.50	A:e
USGS	11181040	2010-08-27	1.70	A:e
USGS	11181040	2010-08-28	1.90	A:e
USGS	11181040	2010-08-29	2.10	A:e
USGS	11181040	2010-08-30	2.38	A
USGS	11181040	2010-08-31	2.15	A
USGS	11181040	2010-09-01	1.81	A
USGS	11181040	2010-09-02	1.50	A
USGS	11181040	2010-09-03	1.40	A
USGS	11181040	2010-09-04	1.34	A
USGS	11181040	2010-09-05	1.41	A
USGS	11181040	2010-09-06	1.44	A
USGS	11181040	2010-09-07	1.44	A
USGS	11181040	2010-09-08	1.47	A
USGS	11181040	2010-09-09	1.70	A
USGS	11181040	2010-09-10	1.66	A
USGS	11181040	2010-09-11	1.69	A
USGS	11181040	2010-09-12	1.69	A
USGS	11181040	2010-09-13	1.84	A
USGS	11181040	2010-09-14	1.96	A
USGS	11181040	2010-09-15	2.35	A
USGS	11181040	2010-09-16	2.61	A
USGS	11181040	2010-09-17	2.78	A
USGS	11181040	2010-09-18	4.28	A
USGS	11181040	2010-09-19	4.01	A
USGS	11181040	2010-09-20	3.78	A
USGS	11181040	2010-09-21	3.25	A
USGS	11181040	2010-09-22	3.03	A
USGS	11181040	2010-09-23	3.26	A
USGS	11181040	2010-09-24	3.30	A
USGS	11181040	2010-09-25	3.15	A
USGS	11181040	2010-09-26	2.76	A
USGS	11181040	2010-09-27	2.45	A
USGS	11181040	2010-09-28	2.02	A
USGS	11181040	2010-09-29	1.61	A
USGS	11181040	2010-09-30	1.49	A
USGS	11181040	2010-10-01	1.45	A
USGS	11181040	2010-10-02	1.40	A
USGS	11181040	2010-10-03	1.40	A
USGS	11181040	2010-10-04	1.46	A
USGS	11181040	2010-10-05	1.39	A
USGS	11181040	2010-10-06	1.87	A
USGS	11181040	2010-10-07	2.33	A
USGS	11181040	2010-10-08	2.15	A
USGS	11181040	2010-10-09	2.30	A
USGS	11181040	2010-10-10	2.28	A
USGS	11181040	2010-10-11	2.02	A
USGS	11181040	2010-10-12	1.31	A
USGS	11181040	2010-10-13	1.34	A
USGS	11181040	2010-10-14	1.23	A
USGS	11181040	2010-10-15	1.46	A
USGS	11181040	2010-10-16	1.89	A
USGS	11181040	2010-10-17	2.27	A
USGS	11181040	2010-10-18	2.00	A
USGS	11181040	2010-10-19	1.73	A
USGS	11181040	2010-10-20	2.35	A
USGS	11181040	2010-10-21	3.07	A
USGS	11181040	2010-10-22	2.63	A
USGS	11181040	2010-10-23	4.99	A
USGS	11181040	2010-10-24	49.6	A
USGS	11181040	2010-10-25	14.9	A
USGS	11181040	2010-10-26	3.92	A
USGS	11181040	2010-10-27	3.43	A
USGS	11181040	2010-10-28	3.29	A
USGS	11181040	2010-10-29	3.20	A
USGS	11181040	2010-10-30	6.04	A
USGS	11181040	2010-10-31	3.95	A
USGS	11181040	2010-11-01	4.70	A
USGS	11181040	2010-11-02	3.91	A
USGS	11181040	2010-11-03	3.22	A
USGS	11181040	2010-11-04	4.08	A
USGS	11181040	2010-11-05	3.40	A
USGS	11181040	2010-11-06	3.31	A
USGS	11181040	2010-11-07	57.7	A
USGS	11181040	2010-11-08	16.4	A
USGS	11181040	2010-11-09	9.51	A
USGS	11181040	2010-11-10	14.3	A
USGS	11181040	2010-11-11	4.82	A
USGS	11181040	2010-11-12	3.79	A
USGS	11181040	2010-11-13	3.04	A
USGS	11181040	2010-11-14	2.81	A
USGS	11181040	2010-11-15	2.69	A
USGS	11181040	2010-11-16	4.01	A
USGS	11181040	2010-11-17	3.71	A
USGS	11181040	2010-11-18	2.69	A
USGS	11181040	2010-11-19	11.2	A
USGS	11181040	2010-11-20	106	A
USGS	11181040	2010-11-21	56.9	A
USGS	11181040	2010-11-22	24.7	A
USGS	11181040	2010-11-23	52.5	A
USGS	11181040	2010-11-24	15.4	A
USGS	11181040	2010-11-25	7.73	A
USGS	11181040	2010-11-26	6.39	A
USGS	11181040	2010-11-27	42.4	A
USGS	11181040	2010-11-28	15.1	A
USGS	11181040	2010-11-29	7.18	A
USGS	11181040	2010-11-30	6.07	A
USGS	11181040	2010-12-01	5.44	A
USGS	11181040	2010-12-02	5.28	A
USGS	11181040	2010-12-03	5.53	A
USGS	11181040	2010-12-04	4.39	A
USGS	11181040	2010-12-05	48.6	A
USGS	11181040	2010-12-06	23.6	A
USGS	11181040	2010-12-07	9.39	A
USGS	11181040	2010-12-08	75.2	A
USGS	11181040	2010-12-09	34.6	A
USGS	11181040	2010-12-10	15.8	A
USGS	11181040	2010-12-11	9.62	A
USGS	11181040	2010-12-12	7.87	A
USGS	11181040	2010-12-13	7.49	A
USGS	11181040	2010-12-14	46.2	A
USGS	11181040	2010-12-15	25.8	A
USGS	11181040	2010-12-16	11.3	A
USGS	11181040	2010-12-17	54.0	A
USGS	11181040	2010-12-18	78.5	A
USGS	11181040	2010-12-19	528	A
USGS	11181040	2010-12-20	62.1	A
USGS	11181040	2010-12-21	33.4	A
USGS	11181040	2010-12-22	41.3	A
USGS	11181040	2010-12-23	24.6	A
USGS	11181040	2010-12-24	22.2	A
USGS	11181040	2010-12-25	92.4	A
USGS	11181040	2010-12-26	60.4	A
USGS	11181040	2010-12-27	31.3	A
USGS	11181040	2010-12-28	160	A
USGS	11181040	2010-12-29	603	A
USGS	11181040	2010-12-30	67.9	A
USGS	11181040	2010-12-31	40.5	A
USGS	11181040	2011-01-01	43.9	A
USGS	11181040	2011-01-02	41.9	A
USGS	11181040	2011-01-03	31.9	A
USGS	11181040	2011-01-04	26.7	A
USGS	11181040	2011-01-05	24.5	A
USGS	11181040	2011-01-06	23.0	A
USGS	11181040	2011-01-07	21.7	A
USGS	11181040	2011-01-08	20.8	A
USGS	11181040	2011-01-09	19.3	A
USGS	11181040	2011-01-10	17.8	A
USGS	11181040	2011-01-11	17.2	A
USGS	11181040	2011-01-12	17.4	A
USGS	11181040	2011-01-13	23.3	A
USGS	11181040	2011-01-14	18.1	A
USGS	11181040	2011-01-15	17.5	A
USGS	11181040	2011-01-16	17.4	A
USGS	11181040	2011-01-17	16.6	A
USGS	11181040	2011-01-18	16.1	A
USGS	11181040	2011-01-19	14.3	A
USGS	11181040	2011-01-20	12.8	A
USGS	11181040	2011-01-21	12.8	A
USGS	11181040	2011-01-22	13.1	A
USGS	11181040	2011-01-23	11.0	A
USGS	11181040	2011-01-24	10.3	A
USGS	11181040	2011-01-25	10.0	A
USGS	11181040	2011-01-26	9.34	A
USGS	11181040	2011-01-27	8.49	A
USGS	11181040	2011-01-28	8.75	A
USGS	11181040	2011-01-29	9.40	A
USGS	11181040	2011-01-30	63.2	A
USGS	11181040	2011-01-31	30.6	A
USGS	11181040	2011-02-01	25.5	A
USGS	11181040	2011-02-02	21.5	A
USGS	11181040	2011-02-03	20.4	A
USGS	11181040	2011-02-04	19.3	A
USGS	11181040	2011-02-05	16.3	A
USGS	11181040	2011-02-06	12.7	A
USGS	11181040	2011-02-07	13.4	A
USGS	11181040	2011-02-08	13.2	A
USGS	11181040	2011-02-09	12.8	A
USGS	11181040	2011-02-10	13.7	A
USGS	11181040	2011-02-11	14.3	A
USGS	11181040	2011-02-12	14.8	A
USGS	11181040	2011-02-13	15.4	A
USGS	11181040	2011-02-14	17.2	A
USGS	11181040	2011-02-15	21.9	A
USGS	11181040	2011-02-16	113	A
USGS	11181040	2011-02-17	211	A
USGS	11181040	2011-02-18	165	A
USGS	11181040	2011-02-19	231	A
USGS	11181040	2011-02-20	76.2	A
USGS	11181040	2011-02-21	45.4	A
USGS	11181040	2011-02-22	35.6	A
USGS	11181040	2011-02-23	30.9	A
USGS	11181040	2011-02-24	45.2	A
USGS	11181040	2011-02-25	271	A
USGS	11181040	2011-02-26	73.3	A
USGS	11181040	2011-02-27	51.5	A
USGS	11181040	2011-02-28	43.6	A
USGS	11181040	2011-03-01	38.6	A
USGS	11181040	2011-03-02	36.7	A
USGS	11181040	2011-03-03	33.9	A
